label,text,tokens,clean_text
0,i sent you ltgt bucks,"['sent', 'ltgt', 'buck']",sent ltgt buck
0,lol ok ill snatch her purse too,"['lol', 'ok', 'ill', 'snatch', 'purse']",lol ok ill snatch purse
0,machan you go to gym tomorrow i wil come late goodnight,"['machan', 'go', 'gym', 'tomorrow', 'wil', 'come', 'late', 'goodnight']",machan go gym tomorrow wil come late goodnight
0,and my man carlos is definitely coming by mu tonight no excuses,"['man', 'carlos', 'definitely', 'coming', 'mu', 'tonight', 'excuse']",man carlos definitely coming mu tonight excuse
1,you ve won your costa del sol holiday or £ await collection call now toclaim sae tc s pobox stockport skxh cost£pm maxmins,"['costa', 'del', 'sol', 'holiday', '£', 'await', 'collection', 'call', 'toclaim', 'sae', 'tc', 'pobox', 'stockport', 'skxh', 'cost£pm', 'maxmins']",costa del sol holiday £ await collection call toclaim sae tc pobox stockport skxh cost£pm maxmins
0,well thats nice too bad i cant eat it,"['well', 'thats', 'nice', 'bad', 'cant', 'eat']",well thats nice bad cant eat
0,by monday next week give me the full gist,"['monday', 'next', 'week', 'give', 'full', 'gist']",monday next week give full gist
1,congrats mobile g videophones r yours call now videochat wid ur mates play java games dload polyh music noline rentl bx ip we pm,"['congrats', 'mobile', 'g', 'videophones', 'r', 'call', 'videochat', 'wid', 'ur', 'mate', 'play', 'java', 'game', 'dload', 'polyh', 'music', 'noline', 'rentl', 'bx', 'ip', 'pm']",congrats mobile g videophones r call videochat wid ur mate play java game dload polyh music noline rentl bx ip pm
0,horrible gal me in sch doing some stuff how come u got mc,"['horrible', 'gal', 'sch', 'stuff', 'come', 'u', 'got', 'mc']",horrible gal sch stuff come u got mc
0,i dont want to hear philosophy just say what happen,"['dont', 'want', 'hear', 'philosophy', 'say', 'happen']",dont want hear philosophy say happen
0,hey can you tell me blakes address carlos wanted me to meet him there but i got lost and hes not answering his phone,"['hey', 'tell', 'blake', 'address', 'carlos', 'wanted', 'meet', 'got', 'lost', 'he', 'answering', 'phone']",hey tell blake address carlos wanted meet got lost he answering phone
0,night night see you tomorrow,"['night', 'night', 'see', 'tomorrow']",night night see tomorrow
1,six chances to win cash from to pounds txt csh and send to cost pday days tsandcs apply reply hl info,"['six', 'chance', 'win', 'cash', 'pound', 'txt', 'csh', 'send', 'cost', 'pday', 'day', 'tsandcs', 'apply', 'reply', 'hl', 'info']",six chance win cash pound txt csh send cost pday day tsandcs apply reply hl info
0,have got few things to do may be in pub later,"['got', 'thing', 'may', 'pub', 'later']",got thing may pub later
1,jamster to get your free wallpaper text heart to now tc apply only need help call,"['jamster', 'get', 'free', 'wallpaper', 'text', 'heart', 'tc', 'apply', 'need', 'help', 'call']",jamster get free wallpaper text heart tc apply need help call
0,sif we have one good partnership going we will take lead,"['sif', 'one', 'good', 'partnership', 'going', 'take', 'lead']",sif one good partnership going take lead
0,otherwise had part time job natuition,"['otherwise', 'part', 'time', 'job', 'natuition']",otherwise part time job natuition
0,do u hav any frnd by name ashwini in ur college,"['u', 'hav', 'frnd', 'name', 'ashwini', 'ur', 'college']",u hav frnd name ashwini ur college
0,i think were going to finns now come,"['think', 'going', 'finn', 'come']",think going finn come
0,wait do you know if wesleys in town i bet she does hella drugs,"['wait', 'know', 'wesley', 'town', 'bet', 'hella', 'drug']",wait know wesley town bet hella drug
1,you are a winner u have been specially selected receive £ cash or a holiday flights inc speak to a live operator claim,"['winner', 'u', 'specially', 'selected', 'receive', '£', 'cash', 'holiday', 'flight', 'inc', 'speak', 'live', 'operator', 'claim']",winner u specially selected receive £ cash holiday flight inc speak live operator claim
0,why is that princess i bet the brothas are all chasing you,"['princess', 'bet', 'brothas', 'chasing']",princess bet brothas chasing
0,pls come quick cant bare this,"['pls', 'come', 'quick', 'cant', 'bare']",pls come quick cant bare
0,you also didnt get na hi hi hi hi hi,"['also', 'didnt', 'get', 'na', 'hi', 'hi', 'hi', 'hi', 'hi']",also didnt get na hi hi hi hi hi
1,england v macedonia dont miss the goalsteam news txt ur national team to eg england to trywales scotland txtú poboxoxwwq,"['england', 'v', 'macedonia', 'dont', 'miss', 'goalsteam', 'news', 'txt', 'ur', 'national', 'team', 'eg', 'england', 'trywales', 'scotland', 'txtú', 'poboxoxwwq']",england v macedonia dont miss goalsteam news txt ur national team eg england trywales scotland txtú poboxoxwwq
0,i pocked you up there before,['pocked'],pocked
0,as in different styles,"['different', 'style']",different style
0,there the size of elephant tablets u shove um up ur ass,"['size', 'elephant', 'tablet', 'u', 'shove', 'um', 'ur', 'as']",size elephant tablet u shove um ur as
0,aiyar dun disturb u liao thk u have lots do aft ur cupboard come,"['aiyar', 'dun', 'disturb', 'u', 'liao', 'thk', 'u', 'lot', 'aft', 'ur', 'cupboard', 'come']",aiyar dun disturb u liao thk u lot aft ur cupboard come
0,me fineabsolutly fine,"['fineabsolutly', 'fine']",fineabsolutly fine
0,hope things went well at doctors reminds me i still need godid u c d little thing i left in the lounge,"['hope', 'thing', 'went', 'well', 'doctor', 'reminds', 'still', 'need', 'godid', 'u', 'c', 'little', 'thing', 'left', 'lounge']",hope thing went well doctor reminds still need godid u c little thing left lounge
0,you said to me before i went back to bed that you cant sleep for anything,"['said', 'went', 'back', 'bed', 'cant', 'sleep', 'anything']",said went back bed cant sleep anything
0,i love u my little pocy bell i am sorry but i love u,"['love', 'u', 'little', 'pocy', 'bell', 'sorry', 'love', 'u']",love u little pocy bell sorry love u
1,please call our customer service representative on freephone between ampm as you have won a guaranteed £ cash or £ prize,"['please', 'call', 'customer', 'service', 'representative', 'freephone', 'ampm', 'guaranteed', '£', 'cash', '£', 'prize']",please call customer service representative freephone ampm guaranteed £ cash £ prize
0,aight fuck it ill get it later,"['aight', 'fuck', 'ill', 'get', 'later']",aight fuck ill get later
0,how are you doing hows the queen are you going for the royal wedding,"['hows', 'queen', 'going', 'royal', 'wedding']",hows queen going royal wedding
0,hello darlin ive finished college now so txt me when u finish if u can love kate xxx,"['hello', 'darlin', 'ive', 'finished', 'college', 'txt', 'u', 'finish', 'u', 'love', 'kate', 'xxx']",hello darlin ive finished college txt u finish u love kate xxx
0,i need to come home and give you some good lovin,"['need', 'come', 'home', 'give', 'good', 'lovin']",need come home give good lovin
0,as per your request melle melle oru minnaminunginte nurungu vettam has been set as your callertune for all callers press to copy your friends callertune,"['per', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'caller', 'press', 'copy', 'friend', 'callertune']",per request melle melle oru minnaminunginte nurungu vettam set callertune caller press copy friend callertune
0,probably not still going over some stuff here,"['probably', 'still', 'going', 'stuff']",probably still going stuff
1,days to euro kickoff u will be kept informed of all the latest news and results daily unsubscribe send get euro stop to,"['day', 'euro', 'kickoff', 'u', 'kept', 'informed', 'latest', 'news', 'result', 'daily', 'unsubscribe', 'send', 'get', 'euro', 'stop']",day euro kickoff u kept informed latest news result daily unsubscribe send get euro stop
0,eat at old airport road but now oredi got a lot of pple,"['eat', 'old', 'airport', 'road', 'oredi', 'got', 'lot', 'pple']",eat old airport road oredi got lot pple
0,there r many modelsony ericson also der ltgt it luks good bt i forgot modl no,"['r', 'many', 'modelsony', 'ericson', 'also', 'der', 'ltgt', 'luks', 'good', 'bt', 'forgot', 'modl']",r many modelsony ericson also der ltgt luks good bt forgot modl
0,oh ok no prob,"['oh', 'ok', 'prob']",oh ok prob
0,ok c ü then,"['ok', 'c', 'ü']",ok c ü
1,get lions england tone reply lionm mono or lionp poly more go wwwringtonescouk the original n best tones gbp network operator rates apply,"['get', 'lion', 'england', 'tone', 'reply', 'lionm', 'mono', 'lionp', 'poly', 'go', 'wwwringtonescouk', 'original', 'n', 'best', 'tone', 'gbp', 'network', 'operator', 'rate', 'apply']",get lion england tone reply lionm mono lionp poly go wwwringtonescouk original n best tone gbp network operator rate apply
0,there is os called ubandu which will run without installing in hard diskyou can use that os to copy the important files in system and give it to repair shop,"['o', 'called', 'ubandu', 'run', 'without', 'installing', 'hard', 'diskyou', 'use', 'o', 'copy', 'important', 'file', 'system', 'give', 'repair', 'shop']",o called ubandu run without installing hard diskyou use o copy important file system give repair shop
0,went to ganesh dress shop,"['went', 'ganesh', 'dress', 'shop']",went ganesh dress shop
0,just got part nottingham hrs miles good thing i love my man so much but only doing mph hey ho,"['got', 'part', 'nottingham', 'hr', 'mile', 'good', 'thing', 'love', 'man', 'much', 'mph', 'hey', 'ho']",got part nottingham hr mile good thing love man much mph hey ho
0,im done,"['im', 'done']",im done
0,thanks and or bomb and date as my phone wanted to say,"['thanks', 'bomb', 'date', 'phone', 'wanted', 'say']",thanks bomb date phone wanted say
0,received understood n acted upon,"['received', 'understood', 'n', 'acted', 'upon']",received understood n acted upon
0,i am in hospital da i will return home in evening,"['hospital', 'da', 'return', 'home', 'evening']",hospital da return home evening
0,thanx e brownie its v nice,"['thanx', 'e', 'brownie', 'v', 'nice']",thanx e brownie v nice
0,sleeping nt feeling well,"['sleeping', 'nt', 'feeling', 'well']",sleeping nt feeling well
0,kkwhat are detail you want to transferacc no enough,"['kkwhat', 'detail', 'want', 'transferacc', 'enough']",kkwhat detail want transferacc enough
0,sorry in meeting ill call you later,"['sorry', 'meeting', 'ill', 'call', 'later']",sorry meeting ill call later
0,remember all those whom i hurt during days of satanic imposter in meneed to pay a priceso be itmay destiny keep me going and as u said pray that i get the mind to get over the same,"['remember', 'hurt', 'day', 'satanic', 'imposter', 'meneed', 'pay', 'priceso', 'itmay', 'destiny', 'keep', 'going', 'u', 'said', 'pray', 'get', 'mind', 'get']",remember hurt day satanic imposter meneed pay priceso itmay destiny keep going u said pray get mind get
0,what type of stuff do you sing,"['type', 'stuff', 'sing']",type stuff sing
1,id like to tell you my deepest darkest fantasies call me just pmin to stop texts call nat rate,"['id', 'like', 'tell', 'deepest', 'darkest', 'fantasy', 'call', 'pmin', 'stop', 'text', 'call', 'nat', 'rate']",id like tell deepest darkest fantasy call pmin stop text call nat rate
0,yes just finished watching days of our lives i love it,"['yes', 'finished', 'watching', 'day', 'life', 'love']",yes finished watching day life love
0,no but well do medical missions to nigeria,"['well', 'medical', 'mission', 'nigeria']",well medical mission nigeria
0,i think just yourself …thanks and see you tomo,"['think', '…thanks', 'see', 'tomo']",think …thanks see tomo
0,this is my number by vivek,"['number', 'vivek']",number vivek
0,captain vijaykanth is doing comedy in captain tvhe is drunken,"['captain', 'vijaykanth', 'comedy', 'captain', 'tvhe', 'drunken']",captain vijaykanth comedy captain tvhe drunken
0,well theres a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that im a weed fiendmake them smoke too muchimpede their doing other things so you see how im hesitant,"['well', 'there', 'pattern', 'emerging', 'friend', 'telling', 'drive', 'come', 'smoke', 'telling', 'im', 'weed', 'fiendmake', 'smoke', 'muchimpede', 'thing', 'see', 'im', 'hesitant']",well there pattern emerging friend telling drive come smoke telling im weed fiendmake smoke muchimpede thing see im hesitant
0,sorry completely forgot will pop em round this week if your still here,"['sorry', 'completely', 'forgot', 'pop', 'em', 'round', 'week', 'still']",sorry completely forgot pop em round week still
0,im in town now so ill jus take mrt down later,"['im', 'town', 'ill', 'jus', 'take', 'mrt', 'later']",im town ill jus take mrt later
0,a swt thought nver get tired of doing little things lovable persons cozsomtimes those little things occupy d biggest part in their hearts gud ni,"['swt', 'thought', 'nver', 'get', 'tired', 'little', 'thing', 'lovable', 'person', 'cozsomtimes', 'little', 'thing', 'occupy', 'biggest', 'part', 'heart', 'gud', 'ni']",swt thought nver get tired little thing lovable person cozsomtimes little thing occupy biggest part heart gud ni
0,whatsup there dont u want to sleep,"['whatsup', 'dont', 'u', 'want', 'sleep']",whatsup dont u want sleep
0,we stopped to get ice cream and will go back after,"['stopped', 'get', 'ice', 'cream', 'go', 'back']",stopped get ice cream go back
0,s finish meeting call me,"['finish', 'meeting', 'call']",finish meeting call
0,okie,['okie'],okie
0,i told your number to gautham,"['told', 'number', 'gautham']",told number gautham
0,i will be gentle princess we will make sweet gentle love,"['gentle', 'princess', 'make', 'sweet', 'gentle', 'love']",gentle princess make sweet gentle love
0,you bad girl i can still remember them,"['bad', 'girl', 'still', 'remember']",bad girl still remember
0,ok,['ok'],ok
0,now thats going to ruin your thesis,"['thats', 'going', 'ruin', 'thesis']",thats going ruin thesis
1,private your account statement for shows unredeemed s i m points call identifier code expires,"['private', 'account', 'statement', 'show', 'unredeemed', 'point', 'call', 'identifier', 'code', 'expires']",private account statement show unredeemed point call identifier code expires
0,thats ok i popped in to ask bout something and she said youd been in are you around tonght wen this girl comes,"['thats', 'ok', 'popped', 'ask', 'bout', 'something', 'said', 'youd', 'around', 'tonght', 'wen', 'girl', 'come']",thats ok popped ask bout something said youd around tonght wen girl come
0,hey pple or for nightsexcellent location wif breakfast hamper,"['hey', 'pple', 'nightsexcellent', 'location', 'wif', 'breakfast', 'hamper']",hey pple nightsexcellent location wif breakfast hamper
1,claire here am havin borin time am now alone u wanna cum over nite chat now hope c u luv claire xx calls£minmoremobsemspoboxpowa,"['claire', 'havin', 'borin', 'time', 'alone', 'u', 'wan', 'na', 'cum', 'nite', 'chat', 'hope', 'c', 'u', 'luv', 'claire', 'xx', 'calls£minmoremobsemspoboxpowa']",claire havin borin time alone u wan na cum nite chat hope c u luv claire xx calls£minmoremobsemspoboxpowa
0,now whats your house again and do you have any beer there,"['whats', 'house', 'beer']",whats house beer
0,but pls dont play in others life,"['pls', 'dont', 'play', 'others', 'life']",pls dont play others life
1,free text msgs just text ok to and well credit your account,"['free', 'text', 'msg', 'text', 'ok', 'well', 'credit', 'account']",free text msg text ok well credit account
0,kindly send some one to our flat before ltdecimalgt today,"['kindly', 'send', 'one', 'flat', 'ltdecimalgt', 'today']",kindly send one flat ltdecimalgt today
1,good luck draw takes place th feb good luck for removal send stop to customer services,"['good', 'luck', 'draw', 'take', 'place', 'th', 'feb', 'good', 'luck', 'removal', 'send', 'stop', 'customer', 'service']",good luck draw take place th feb good luck removal send stop customer service
0,call me when u finish then i come n pick u,"['call', 'u', 'finish', 'come', 'n', 'pick', 'u']",call u finish come n pick u
0,yar he quite clever but aft many guesses lor he got ask me bring but i thk darren not so willing go aiya they thk leona still not attach wat,"['yar', 'quite', 'clever', 'aft', 'many', 'guess', 'lor', 'got', 'ask', 'bring', 'thk', 'darren', 'willing', 'go', 'aiya', 'thk', 'leona', 'still', 'attach', 'wat']",yar quite clever aft many guess lor got ask bring thk darren willing go aiya thk leona still attach wat
0,helloooo wake up sweet morning welcomes you enjoy this day with full of joy gud mrng,"['helloooo', 'wake', 'sweet', 'morning', 'welcome', 'enjoy', 'day', 'full', 'joy', 'gud', 'mrng']",helloooo wake sweet morning welcome enjoy day full joy gud mrng
1,sunshine quiz wkly q win a top sony dvd player if u know which country liverpool played in mid week txt ansr to £ sptyrone,"['sunshine', 'quiz', 'wkly', 'q', 'win', 'top', 'sony', 'dvd', 'player', 'u', 'know', 'country', 'liverpool', 'played', 'mid', 'week', 'txt', 'ansr', '£', 'sptyrone']",sunshine quiz wkly q win top sony dvd player u know country liverpool played mid week txt ansr £ sptyrone
1,free entry into our £ weekly competition just text the word win to now tc wwwtxttowincouk,"['free', 'entry', '£', 'weekly', 'competition', 'text', 'word', 'win', 'tc', 'wwwtxttowincouk']",free entry £ weekly competition text word win tc wwwtxttowincouk
0,havent,['havent'],havent
0,can you talk with me,['talk'],talk
0,lol well quality aint bad at all so i aint complaining,"['lol', 'well', 'quality', 'aint', 'bad', 'aint', 'complaining']",lol well quality aint bad aint complaining
0,the xmas story is peace the xmas msg is love the xmas miracle is jesus hav a blessed month ahead amp wish u merry xmas,"['xmas', 'story', 'peace', 'xmas', 'msg', 'love', 'xmas', 'miracle', 'jesus', 'hav', 'blessed', 'month', 'ahead', 'amp', 'wish', 'u', 'merry', 'xmas']",xmas story peace xmas msg love xmas miracle jesus hav blessed month ahead amp wish u merry xmas
0,urgh coach hot smells of chip fat thanks again especially for the duvet not a predictive text word,"['urgh', 'coach', 'hot', 'smell', 'chip', 'fat', 'thanks', 'especially', 'duvet', 'predictive', 'text', 'word']",urgh coach hot smell chip fat thanks especially duvet predictive text word
0,yo im at my parents gettin cash good news we picked up a downstem,"['yo', 'im', 'parent', 'gettin', 'cash', 'good', 'news', 'picked', 'downstem']",yo im parent gettin cash good news picked downstem
0,im home my love if your still awake loving kiss,"['im', 'home', 'love', 'still', 'awake', 'loving', 'kiss']",im home love still awake loving kiss
0,motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl,"['motivate', 'behind', 'every', 'darkness', 'shining', 'light', 'waiting', 'find', 'behind', 'every', 'best', 'friend', 'always', 'trust', 'love', 'bslvyl']",motivate behind every darkness shining light waiting find behind every best friend always trust love bslvyl
0,sorry ill call later in meeting,"['sorry', 'ill', 'call', 'later', 'meeting']",sorry ill call later meeting
0,whatsup there dont u want to sleep,"['whatsup', 'dont', 'u', 'want', 'sleep']",whatsup dont u want sleep
0,how are you i miss you,['miss'],miss
0,even my brother is not like to speak with me they treat me like aids patent,"['even', 'brother', 'like', 'speak', 'treat', 'like', 'aid', 'patent']",even brother like speak treat like aid patent
0,wot u up j,"['wot', 'u', 'j']",wot u j
0,whats up do you want me to come online,"['whats', 'want', 'come', 'online']",whats want come online
0,good afternoon starshine hows my boytoy does he crave me yet ache to fuck me sips cappuccino i miss you babe teasing kiss,"['good', 'afternoon', 'starshine', 'hows', 'boytoy', 'crave', 'yet', 'ache', 'fuck', 'sip', 'cappuccino', 'miss', 'babe', 'teasing', 'kiss']",good afternoon starshine hows boytoy crave yet ache fuck sip cappuccino miss babe teasing kiss
0,wonders in my world th you th ur style th ur smile th ur personality rd ur nature nd ur sms and st ur lovely friendship good morning dear,"['wonder', 'world', 'th', 'th', 'ur', 'style', 'th', 'ur', 'smile', 'th', 'ur', 'personality', 'rd', 'ur', 'nature', 'nd', 'ur', 'sm', 'st', 'ur', 'lovely', 'friendship', 'good', 'morning', 'dear']",wonder world th th ur style th ur smile th ur personality rd ur nature nd ur sm st ur lovely friendship good morning dear
0,first has she gained more than ltgt kg since she took in second has she done the blood sugar tests if she has and its ok and her blood pressure is within normal limits then no worries,"['first', 'gained', 'ltgt', 'kg', 'since', 'took', 'second', 'done', 'blood', 'sugar', 'test', 'ok', 'blood', 'pressure', 'within', 'normal', 'limit', 'worry']",first gained ltgt kg since took second done blood sugar test ok blood pressure within normal limit worry
0,call him and say you not coming today ok and tell them not to fool me like this ok,"['call', 'say', 'coming', 'today', 'ok', 'tell', 'fool', 'like', 'ok']",call say coming today ok tell fool like ok
0,no my blankets are sufficient thx,"['blanket', 'sufficient', 'thx']",blanket sufficient thx
0,goodmorning today i am late for hrs because of back pain,"['goodmorning', 'today', 'late', 'hr', 'back', 'pain']",goodmorning today late hr back pain
0,im a guy browsin is compulsory,"['im', 'guy', 'browsin', 'compulsory']",im guy browsin compulsory
0,soon you will have the real thing princess do i make you wet,"['soon', 'real', 'thing', 'princess', 'make', 'wet']",soon real thing princess make wet
0,mmmmm it was sooooo good to wake to your words this morning my love mmmm fuck i love you too my lion devouring kiss from across the sea,"['mmmmm', 'sooooo', 'good', 'wake', 'word', 'morning', 'love', 'mmmm', 'fuck', 'love', 'lion', 'devouring', 'kiss', 'across', 'sea']",mmmmm sooooo good wake word morning love mmmm fuck love lion devouring kiss across sea
0,that call cost which i guess isnt bad miss ya need ya want ya love ya,"['call', 'cost', 'guess', 'isnt', 'bad', 'miss', 'ya', 'need', 'ya', 'want', 'ya', 'love', 'ya']",call cost guess isnt bad miss ya need ya want ya love ya
0,its still not working and this time i also tried adding zeros that was the savings the checking is ltgt,"['still', 'working', 'time', 'also', 'tried', 'adding', 'zero', 'saving', 'checking', 'ltgt']",still working time also tried adding zero saving checking ltgt
0,its a site to simulate the test it just gives you very tough questions to test your readiness,"['site', 'simulate', 'test', 'give', 'tough', 'question', 'test', 'readiness']",site simulate test give tough question test readiness
1,you have new message please call,"['new', 'message', 'please', 'call']",new message please call
0,yeshere tv is always available in work place,"['yeshere', 'tv', 'always', 'available', 'work', 'place']",yeshere tv always available work place
0,pathaya enketa maraikara pa,"['pathaya', 'enketa', 'maraikara', 'pa']",pathaya enketa maraikara pa
0,i hope you thats the result of being consistently intelligent and kind start asking him about practicum links and keep your ears open and all the best ttyl,"['hope', 'thats', 'result', 'consistently', 'intelligent', 'kind', 'start', 'asking', 'practicum', 'link', 'keep', 'ear', 'open', 'best', 'ttyl']",hope thats result consistently intelligent kind start asking practicum link keep ear open best ttyl
0,im working technical support voice process,"['im', 'working', 'technical', 'support', 'voice', 'process']",im working technical support voice process
1,u’ve bin awarded £ to play instant cash call to claim every th player wins min ££ optout,"['u', '’', 'bin', 'awarded', '£', 'play', 'instant', 'cash', 'call', 'claim', 'every', 'th', 'player', 'win', 'min', '££', 'optout']",u ’ bin awarded £ play instant cash call claim every th player win min ££ optout
0,so what u doing today,"['u', 'today']",u today
0,er enjoyin indians at the moyep sall good hehe hows bout u shexy pete xx,"['er', 'enjoyin', 'indian', 'moyep', 'sall', 'good', 'hehe', 'hows', 'bout', 'u', 'shexy', 'pete', 'xx']",er enjoyin indian moyep sall good hehe hows bout u shexy pete xx
0,i was up all night too worrying about this appt its a shame we missed a girls night out with quizzes popcorn and you doing my hair,"['night', 'worrying', 'appt', 'shame', 'missed', 'girl', 'night', 'quiz', 'popcorn', 'hair']",night worrying appt shame missed girl night quiz popcorn hair
0,yo sorry was in the shower sup,"['yo', 'sorry', 'shower', 'sup']",yo sorry shower sup
0,si think he is waste for rr,"['si', 'think', 'waste', 'rr']",si think waste rr
0,was really good to see you the other day dudette been missing you,"['really', 'good', 'see', 'day', 'dudette', 'missing']",really good see day dudette missing
0,i will cal you sir in meeting,"['cal', 'sir', 'meeting']",cal sir meeting
0,holy living christ what is taking you so long,"['holy', 'living', 'christ', 'taking', 'long']",holy living christ taking long
0,hey babe my friend had to cancel still up for a visit,"['hey', 'babe', 'friend', 'cancel', 'still', 'visit']",hey babe friend cancel still visit
0,hey you around ive got enough for a half the ten i owe you,"['hey', 'around', 'ive', 'got', 'enough', 'half', 'ten', 'owe']",hey around ive got enough half ten owe
0,jay says that youre a doublefaggot,"['jay', 'say', 'youre', 'doublefaggot']",jay say youre doublefaggot
1,hi ibh customer loyalty offer the new nokia mobile from only £ at txtauctiontxt wordstart to no get yours nowt,"['hi', 'ibh', 'customer', 'loyalty', 'offer', 'new', 'nokia', 'mobile', '£', 'txtauctiontxt', 'wordstart', 'get', 'nowt']",hi ibh customer loyalty offer new nokia mobile £ txtauctiontxt wordstart get nowt
1,final chance claim ur £ worth of discount vouchers today text yes to now savamob member offers mobile t cs savamob pobox muz £ subs,"['final', 'chance', 'claim', 'ur', '£', 'worth', 'discount', 'voucher', 'today', 'text', 'yes', 'savamob', 'member', 'offer', 'mobile', 'c', 'savamob', 'pobox', 'muz', '£', 'sub']",final chance claim ur £ worth discount voucher today text yes savamob member offer mobile c savamob pobox muz £ sub
0,miss ya need ya want ya love ya,"['miss', 'ya', 'need', 'ya', 'want', 'ya', 'love', 'ya']",miss ya need ya want ya love ya
0,mum ask ü to buy food home,"['mum', 'ask', 'ü', 'buy', 'food', 'home']",mum ask ü buy food home
0,then cant get da laptop my matric card wif ü lei,"['cant', 'get', 'da', 'laptop', 'matric', 'card', 'wif', 'ü', 'lei']",cant get da laptop matric card wif ü lei
1,you are a winner u have been specially selected receive £ or a holiday flights inc speak to a live operator claim pmin,"['winner', 'u', 'specially', 'selected', 'receive', '£', 'holiday', 'flight', 'inc', 'speak', 'live', 'operator', 'claim', 'pmin']",winner u specially selected receive £ holiday flight inc speak live operator claim pmin
0,awesome i remember the last time we got somebody high for the first time with diesel v,"['awesome', 'remember', 'last', 'time', 'got', 'somebody', 'high', 'first', 'time', 'diesel', 'v']",awesome remember last time got somebody high first time diesel v
0,oic i saw him too but i tot he din c me i found a group liao,"['oic', 'saw', 'tot', 'din', 'c', 'found', 'group', 'liao']",oic saw tot din c found group liao
0,did you catch the bus are you frying an egg did you make a tea are you eating your moms left over dinner do you feel my love,"['catch', 'bus', 'frying', 'egg', 'make', 'tea', 'eating', 'mom', 'left', 'dinner', 'feel', 'love']",catch bus frying egg make tea eating mom left dinner feel love
0,yo my trip got postponed you still stocked up,"['yo', 'trip', 'got', 'postponed', 'still', 'stocked']",yo trip got postponed still stocked
0,i hope you know im still mad at you,"['hope', 'know', 'im', 'still', 'mad']",hope know im still mad
1,you are a winner you have been specially selected to receive £ cash or a £ award speak to a live operator to claim call ampm cost p,"['winner', 'specially', 'selected', 'receive', '£', 'cash', '£', 'award', 'speak', 'live', 'operator', 'claim', 'call', 'ampm', 'cost', 'p']",winner specially selected receive £ cash £ award speak live operator claim call ampm cost p
0,kkwhy cant you come here and search job,"['kkwhy', 'cant', 'come', 'search', 'job']",kkwhy cant come search job
0,so when do you wanna gym,"['wan', 'na', 'gym']",wan na gym
0,i dont have that much image in class,"['dont', 'much', 'image', 'class']",dont much image class
0,happened here while you were adventuring,"['happened', 'adventuring']",happened adventuring
0,ok so april cant wait,"['ok', 'april', 'cant', 'wait']",ok april cant wait
0,black shirt n blue jeans i thk i c ü,"['black', 'shirt', 'n', 'blue', 'jean', 'thk', 'c', 'ü']",black shirt n blue jean thk c ü
0,no plans yet what are you doing,"['plan', 'yet']",plan yet
1,urgent call from landline your complimentary tenerife holiday or £ cash await collection sae tcs box hp yf ppm,"['urgent', 'call', 'landline', 'complimentary', 'tenerife', 'holiday', '£', 'cash', 'await', 'collection', 'sae', 'tc', 'box', 'hp', 'yf', 'ppm']",urgent call landline complimentary tenerife holiday £ cash await collection sae tc box hp yf ppm
0,its cool we can last a little while getting more any time soon,"['cool', 'last', 'little', 'getting', 'time', 'soon']",cool last little getting time soon
1,urgent please call from landline £ cash or a luxury canary islands holiday await collection tcs sae po box mxy ppm,"['urgent', 'please', 'call', 'landline', '£', 'cash', 'luxury', 'canary', 'island', 'holiday', 'await', 'collection', 'tc', 'sae', 'po', 'box', 'mxy', 'ppm']",urgent please call landline £ cash luxury canary island holiday await collection tc sae po box mxy ppm
1,had your contract mobile mnths latest motorola nokia etc all free double mins text on orange tariffs text yes for callback no to remove from records,"['contract', 'mobile', 'mnths', 'latest', 'motorola', 'nokia', 'etc', 'free', 'double', 'min', 'text', 'orange', 'tariff', 'text', 'yes', 'callback', 'remove', 'record']",contract mobile mnths latest motorola nokia etc free double min text orange tariff text yes callback remove record
0,i probably wont eat at all today i think im gonna pop how was your weekend did u miss me,"['probably', 'wont', 'eat', 'today', 'think', 'im', 'gon', 'na', 'pop', 'weekend', 'u', 'miss']",probably wont eat today think im gon na pop weekend u miss
0,mode men or have you left,"['mode', 'men', 'left']",mode men left
0,where did u go my phone is gonna die you have to stay in here,"['u', 'go', 'phone', 'gon', 'na', 'die', 'stay']",u go phone gon na die stay
0,we will meet soon princess ttyl,"['meet', 'soon', 'princess', 'ttyl']",meet soon princess ttyl
0,i went to project centre,"['went', 'project', 'centre']",went project centre
0,first answer my question,"['first', 'answer', 'question']",first answer question
0,thats necessarily respectful,"['thats', 'necessarily', 'respectful']",thats necessarily respectful
1,please call immediately as there is an urgent message waiting for you,"['please', 'call', 'immediately', 'urgent', 'message', 'waiting']",please call immediately urgent message waiting
0,otherwise had part time job natuition,"['otherwise', 'part', 'time', 'job', 'natuition']",otherwise part time job natuition
1,to review and keep the fantastic nokia ngage game deck with club nokia go wwwcnupdatescomnewsletter unsubscribe from alerts reply with the word out,"['review', 'keep', 'fantastic', 'nokia', 'ngage', 'game', 'deck', 'club', 'nokia', 'go', 'wwwcnupdatescomnewsletter', 'unsubscribe', 'alert', 'reply', 'word']",review keep fantastic nokia ngage game deck club nokia go wwwcnupdatescomnewsletter unsubscribe alert reply word
